level_id,source_file,offset,save_idx,category,object,friendly_name,level_region,sub_region,can_softlock,zone,x,y,z,track_type,is_tracked,is_verified,notes
prison,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,3,-3834.91,-0.02,1201.22,0x0023,FALSE,TRUE,
uground,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,5,14541.15,10464,-13969.53,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,3,-3887.65,0,1551.48,0x0023,FALSE,TRUE,
uground,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,5,14231.87,10464,-16495.2,0x0021,FALSE,TRUE,
prison,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,3,-3847.84,0,1476.88,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,5,17163.71,10336,-14616.49,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,3,-3924.61,-0.02,1200.44,0x0023,FALSE,TRUE,
uground,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,17076.91,8800,-17700.51,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,3,-5739.65,-0.01,948.27,0x0021,FALSE,TRUE,
uground,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,17078.2,8800,-17809.93,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0B6A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,3,-5834.65,-0.01,1038.27,0x0021,FALSE,FALSE,? OUT OF BOUNDS ?
uground,quest.rsc,0x0B6A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,17004.06,9568,-18099.27,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0BB2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,16214.86,9568,-17164.49,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0BB2,73,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6719.66,384.34,4614.23,0x0002,TRUE,TRUE,
prison,quest.rsc,0x0BFA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4289.3,0,4665.81,0x0023,FALSE,TRUE,
uground,quest.rsc,0x0BFA,89,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Down Street Station, London",N,NULL,6,15577.68,8799.91,-17163.29,0x0002,TRUE,TRUE,
prison,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6321.47,384.01,2718.74,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0C42,90,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Down Street Station, London",N,NULL,6,15367.8,8799.91,-17167.69,0x0002,TRUE,TRUE,
prison,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-5705.6,-0.01,1710.62,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,15129.84,8800,-17585.67,0x0023,FALSE,TRUE,
prison,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-5305.86,384.01,4685.88,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,15634.14,9568,-18098.69,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0D1A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-7113.27,0.01,4408.47,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0D1A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,17081.11,9568,-18043.13,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0D62,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4550.38,384,3932.83,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0D62,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,15131.7,8800,-17493.74,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0DAA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4558.73,384,3101.36,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0DAA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,6,15123.65,8800,-17891.71,0x0024,FALSE,TRUE,
salvage,resource.rsc,0x0daa,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Salvage Yard, Mojave Desert",N,NULL,0,1089.7,0,804.68,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0DF2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6317.09,384.01,3112.66,0x0023,FALSE,TRUE,
uground,quest.rsc,0x0DF2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,11236.86,9564.63,-18343.14,0x0020,FALSE,TRUE,
salvage,resource.rsc,0x0df2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Salvage Yard, Mojave Desert",N,NULL,0,-1895.33,37.65,-3467.09,0x0023,FALSE,TRUE,
swampday,quest.rsc,0x0E3A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,7,12243.99,-1056,12497.49,0x0023,FALSE,TRUE,
prison,quest.rsc,0x0E3A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6318.66,384.01,3928.76,0x0021,FALSE,TRUE,
uground,quest.rsc,0x0E3A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,11344.21,9566.74,-18348.06,0x0020,FALSE,TRUE,
salvage,resource.rsc,0x0E3A,0,cadeaux,RSC_X_BARREL_L,Barrel – Liveside,"Salvage Yard, Mojave Desert",N,TRUE,0,-1998.61,37.65,-3336.55,0x0002,FALSE,TRUE,
swampday,quest.rsc,0x0E82,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,7,12351.57,-1056,12496.07,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0E82,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6757.35,384.35,4692.76,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0E82,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,11225.49,9562.55,-17684.99,0x0023,FALSE,TRUE,
salvage,resource.rsc,0x0E82,0,cadeaux,RSC_X_BARREL_L,Barrel – Liveside,"Salvage Yard, Mojave Desert",N,TRUE,0,953.17,0,-425.04,0x0002,FALSE,TRUE,
prison,quest.rsc,0x0ECA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4267.3,0,4578.45,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0ECA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,9996.52,9568,-18352.68,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0F12,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4267.3,0,2347.26,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0F12,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,10085.95,9568,-18351.53,0x0020,FALSE,TRUE,
swampday,quest.rsc,0x0F5A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,6854.38,-864,13775.83,0x0024,FALSE,TRUE,
prison,quest.rsc,0x0F5A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4564.66,384,2911.6,0x0020,FALSE,TRUE,
uground,quest.rsc,0x0F5A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,10491.85,9952,-16915.13,0x0024,FALSE,TRUE,
swampday,quest.rsc,0x0FA2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,7215.34,-864,13881.98,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0FA2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-4561.75,384,4128.12,0x0024,FALSE,TRUE,
uground,quest.rsc,0x0FA2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,10586.57,9952,-16918.55,0x0024,FALSE,TRUE,
swampday,quest.rsc,0x0FEA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,8435.07,-799.98,11856.9,0x0020,FALSE,TRUE,
prison,quest.rsc,0x0FEA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,4,-6317.03,384.01,4128.78,0x0021,FALSE,TRUE,
uground,quest.rsc,0x0FEA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,10486.78,9952,-18350.35,0x0024,FALSE,TRUE,
swampday,quest.rsc,0x1032,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,8788.05,-1271,14011.42,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1032,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8581.52,0,2993.86,0x0024,FALSE,TRUE,
uground,quest.rsc,0x1032,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,10584.96,9952,-18349.59,0x0024,FALSE,TRUE,
swampday,quest.rsc,0x107A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,8793.24,-1265.42,14128.27,0x0023,FALSE,TRUE,
prison,quest.rsc,0x107A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8865.3,-1024,2433.86,0x0023,FALSE,TRUE,
uground,quest.rsc,0x107A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,13434.29,9568,-18318.02,0x0023,FALSE,TRUE,
swampday,quest.rsc,0x10C2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,8778.57,-1184,12495.06,0x0020,FALSE,TRUE,
prison,quest.rsc,0x10C2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-9306.03,0,3740.26,0x0024,FALSE,TRUE,
uground,quest.rsc,0x10C2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,13354.01,9568,-18350.51,0x0024,FALSE,TRUE,
swampday,quest.rsc,0x110A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,8,6910.91,-864,13878.1,0x0024,FALSE,TRUE,
prison,quest.rsc,0x110A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8861.38,0,2982.29,0x0024,FALSE,TRUE,
uground,quest.rsc,0x110A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,13016.36,9568,-16957.23,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1152,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-9193.22,0,3199.25,0x0024,FALSE,TRUE,
uground,quest.rsc,0x1152,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,7,13093.48,9568,-16912.33,0x0020,FALSE,TRUE,
prison,quest.rsc,0x119A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8377.76,0.02,5291.4,0x0020,FALSE,TRUE,
uground,quest.rsc,0x119A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,6975.71,12160,-17514.51,0x0024,FALSE,TRUE,
prison,quest.rsc,0x11E2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8272.09,0.01,5291.39,0x0020,FALSE,TRUE,
uground,quest.rsc,0x11E2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,7814.37,12032,-16427.46,0x0020,FALSE,TRUE,
swampday,quest.rsc,0x122A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,N,NULL,9,5772.36,-1311.99,11745.56,0x0020,FALSE,TRUE,
prison,quest.rsc,0x122A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8851.77,-1049.6,2574.74,0x0020,FALSE,TRUE,
uground,quest.rsc,0x122A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1788.66,12032,-17222.53,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1272,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,5,-8877.22,-1049.6,2654.34,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1272,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1672.36,12032.1,-17150.7,0x0023,FALSE,TRUE,
uground,quest.rsc,0x12BA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1667.63,12032,-16476.01,0x0024,FALSE,TRUE,
prison,quest.rsc,0x12BA,61,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,6,-8703.58,107.79,-8196.9,0x0002,TRUE,TRUE,
uground,quest.rsc,0x1302,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1795.44,12032,-16467.48,0x0024,FALSE,TRUE,
prison,quest.rsc,0x1302,62,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,6,-9044.71,268.16,-5323.18,0x0002,TRUE,TRUE,
prison,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,6,-7635.59,0,-3871.82,0x0020,FALSE,TRUE,
uground,quest.rsc,0x134A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,4509.5,12032,-17222.7,0x0021,FALSE,TRUE,
prison,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,6,-7630.41,0,-3764.24,0x0023,FALSE,TRUE,
uground,quest.rsc,0x1392,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,4383.55,12032,-17250.71,0x0021,FALSE,TRUE,
prison,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,6,-9155.1,320.66,-5963.01,0x0020,FALSE,TRUE,
uground,quest.rsc,0x13DA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,4596.03,12032,-17277.5,0x0021,FALSE,TRUE,
swampday,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,Louisiana Swampland,NIGHT & CALABASH,NULL,10,16727.44,656.02,9091.87,0x0021,FALSE,TRUE,
prison,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,6,-7535.41,0,-3764.24,0x0021,FALSE,FALSE,? INVIS ?
uground,quest.rsc,0x1422,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,7783.8,12032,-16511.93,0x0020,FALSE,TRUE,
prison,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,6,-9155.1,320.66,-7712.65,0x0021,FALSE,FALSE,? INVIS ?
uground,quest.rsc,0x146A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,7871.42,12032,-16497.46,0x0020,FALSE,TRUE,
prison,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,6,-6089.35,1.13,-7238.41,0x0021,FALSE,FALSE,? INVIS ?
uground,quest.rsc,0x14B2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1711.94,12032,-16561.09,0x0024,FALSE,TRUE,
prison,quest.rsc,0x14FA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,6,-5997.35,1.13,-7238.41,0x0020,FALSE,FALSE,? INVIS ?
uground,quest.rsc,0x14FA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,1689.42,12032,-17273.84,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1542,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,5850.13,12160,-18392.22,0x0020,FALSE,TRUE,
prison,quest.rsc,0x1542,63,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-6089.35,1.13,-5699.74,0x0002,TRUE,TRUE,
uground,quest.rsc,0x158A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,5845.76,12160,-18167.56,0x0021,FALSE,TRUE,
prison,quest.rsc,0x158A,64,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-3780.55,256.02,-5305.48,0x0002,TRUE,TRUE,
uground,quest.rsc,0x15D2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,8413.72,12160,-17507.96,0x0024,FALSE,TRUE,
prison,quest.rsc,0x15D2,65,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-6095.42,0.43,-4941.61,0x0002,TRUE,TRUE,
uground,quest.rsc,0x161A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,7315.58,12160,-17675.8,0x0024,FALSE,TRUE,
prison,quest.rsc,0x161A,66,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-5333.67,0.93,-4778.28,0x0002,TRUE,TRUE,
prison,quest.rsc,0x1662,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-6094.62,0,-5193.05,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1662,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,8144.46,12160,-19110.99,0x0024,FALSE,TRUE,
prison,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-6092.77,0,-5046.15,0x0020,FALSE,TRUE,
uground,quest.rsc,0x16AA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,6347.31,12032,-16918.14,0x0020,FALSE,TRUE,
prison,quest.rsc,0x16F2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-3760.38,256.02,-5405.2,0x0020,FALSE,TRUE,
uground,quest.rsc,0x16F2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,8,6440.86,12032,-16932.86,0x0020,FALSE,TRUE,
prison,quest.rsc,0x173A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,7,-4173.74,256.02,-4528.63,0x0021,FALSE,TRUE,
prison,quest.rsc,0x1782,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,7,-5581.67,0.93,-4778.28,0x0021,FALSE,FALSE,? INVIS ?
prison,quest.rsc,0x17CA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,7,-5581.67,0.93,-4868.55,0x0021,FALSE,FALSE,? INVIS ?
prison,quest.rsc,0x1812,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-4400.5,0,-8051.4,0x0020,FALSE,TRUE,
prison,quest.rsc,0x185A,67,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-2491.71,0,-4400.65,0x0002,TRUE,TRUE,
prison,quest.rsc,0x18A2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-3269.5,0,-4557.72,0x0023,FALSE,TRUE,
prison,quest.rsc,0x18EA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-3271.77,3.01,-4439.61,0x0023,FALSE,TRUE,
uground,quest.rsc,0x18EA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,10,5740.53,12416,-9969.63,0x0020,FALSE,TRUE,
prison,quest.rsc,0x1932,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-3391.57,0,-4398.51,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1932,97,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Down Street Station, London",N,NULL,10,4458.18,12416,-10765.02,0x0002,TRUE,TRUE,
prison,quest.rsc,0x197A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-3481.5,0,-4427.74,0x0020,FALSE,TRUE,
uground,quest.rsc,0x197A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,10,4870.48,12416,-10510.68,0x0023,FALSE,TRUE,
prison,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,8,-3539.86,0,-4506.19,0x0020,FALSE,TRUE,
uground,quest.rsc,0x19C2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,10,4846.85,12416,-10418.28,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1A0A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",N,NULL,8,-2491.71,0,-4513.43,0x0021,FALSE,FALSE,? INVIS ?
uground,quest.rsc,0x1A0A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,10,4769.98,12416,-10366.84,0x0024,FALSE,TRUE,
uground,quest.rsc,0x1A52,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,10,5826.32,12416,-9999.12,0x0020,FALSE,TRUE,
prison,quest.rsc,0x1A9A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-2040.48,512,-803.95,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1A9A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,11,4598.86,11776,-6518.07,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1AE2,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,11,4599.61,11776,-6661.37,0x0020,FALSE,TRUE,
prison,quest.rsc,0x1AE2,68,cadeaux,RSC_X_BARREL_L,Cadeaux – Barrel,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-2923.2,1.51,-747.74,0x0002,TRUE,TRUE,
prison,quest.rsc,0x1B2A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-1886.58,0,-171.25,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1B2A,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,11,4722.32,11776,-6660.4,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1B72,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-1834.82,0,-296.76,0x0020,FALSE,TRUE,
uground,quest.rsc,0x1B72,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,11,4598.25,11776,-7026.24,0x0023,FALSE,TRUE,
prison,quest.rsc,0x1BBA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-3227.08,0,-172.99,0x0021,FALSE,TRUE,
uground,quest.rsc,0x1BBA,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Down Street Station, London",N,NULL,11,6028.35,11776,-7695.37,0x0024,FALSE,TRUE,
prison,quest.rsc,0x1C02,0,barrel,RSC_X_BARREL_L,Barrel – Liveside,"Gardelle County Jail, Texas",PRISON_KEY_CARD,NULL,9,-3277.82,0,-252.45,0x0021,FALSE,TRUE,
